x	y	mask	nodeID	code	chrom	start	end
1	-1	False	498313	0	4	39016	39616
1	-1	False	498321	1	4	53020	53620
1	-1	False	498325	0	4	61102	61702
1	-1	False	498333	0	4	81974	82574
1	-1	False	498377	0	4	351001	351601
1	-1	False	502481	0	4	13458182	13458782
1	-1	False	504586	0	4	24550403	24551003
1	-1	False	502521	0	4	13559363	13559963
1	-1	False	533131	0	4	183116877	183117477
1	-1	False	498329	0	4	70249	70849
1	-1	False	498452	0	4	588478	589078
1	-1	False	515893	0	4	82992909	82993509
1	-1	False	533126	0	4	183100116	183100716
1	-1	False	515651	0	4	82394047	82394647
1	-1	False	515900	1	4	83010462	83011062
1	-1	False	533128	0	4	183109641	183110241
1	-1	False	533135	0	4	183129860	183130460
1	-1	False	515643	1	4	82373690	82374290
1	-1	False	515865	0	4	82932865	82933465
1	-1	False	515894	0	4	82995039	82995639
1	-1	False	515907	0	4	83027671	83028271
1	-1	False	515909	1	4	83034900	83035500
1	-1	False	515910	0	4	83036925	83037525
1	-1	False	516018	0	4	83335672	83336272
1	-1	False	517025	0	4	87243518	87244118
1	-1	False	517041	0	4	87290054	87290654
1	-1	False	531702	0	4	173242505	173243105
1	-1	False	532670	0	4	179830030	179830630
1	-1	False	533125	0	4	183098579	183099179
1	-1	False	533145	0	4	183171376	183171976
1	-1	False	533857	0	4	185361706	185362306
1	-1	False	532905	0	4	182162274	182162874
1	-1	False	533149	0	4	183181458	183182058
1	-1	False	533169	0	4	183264699	183265299
1	-1	False	504997	0	4	25750718	25751318
1	-1	False	515455	0	4	81669595	81670195
1	-1	False	515622	0	4	82329117	82329717
1	-1	False	515632	0	4	82355085	82355685
1	-1	False	515637	0	4	82362996	82363596
1	-1	False	515653	0	4	82398006	82398606
1	-1	False	515660	0	4	82415364	82415964
1	-1	False	515661	0	4	82420048	82420648
1	-1	False	515666	1	4	82429137	82429737
1	-1	False	515668	0	4	82431905	82432505
1	-1	False	517146	0	4	87578472	87579072
1	-1	False	515192	0	4	80473134	80473734
1	0	True	516099	1	4	83535613	83536213
1	-1	False	513069	0	4	73150243	73150843
