x	y	mask	nodeID	code	chrom	start	end
1	-1	False	152368	0	12	21577	22177
1	-1	False	185148	0	12	120510969	120511569
1	-1	False	181775	1	12	112108482	112109082
1	-1	False	185037	0	12	120294553	120295153
1	-1	False	185141	1	12	120495608	120496208
1	-1	False	185164	0	12	120543896	120544496
1	-1	False	164191	0	12	49748226	49748826
1	-1	False	164862	0	12	51193386	51193986
1	-1	False	167346	0	12	57069521	57070121
1	-1	False	180356	0	12	109149263	109149863
1	-1	False	181538	0	12	111632929	111633529
1	-1	False	181545	0	12	111647443	111648043
1	-1	False	181696	0	12	111944869	111945469
1	-1	False	181732	0	12	112028766	112029366
1	-1	False	181734	0	12	112033127	112033727
1	-1	False	181738	0	12	112042821	112043421
1	-1	False	181743	0	12	112054985	112055585
1	-1	False	181747	0	12	112062005	112062605
1	-1	False	181758	0	12	112079191	112079791
1	-1	False	181771	0	12	112097847	112098447
1	-1	False	181781	0	12	112122369	112122969
1	-1	False	181782	1	12	112125259	112125859
1	-1	False	181783	0	12	112129472	112130072
1	-1	False	181814	0	12	112199903	112200503
1	-1	False	181818	0	12	112205956	112206556
1	-1	False	181894	0	12	112380492	112381092
1	-1	False	181898	0	12	112387124	112387724
1	-1	False	181987	0	12	112572685	112573285
1	-1	False	182137	0	12	113022771	113023371
1	-1	False	189294	0	12	131886395	131886995
1	-1	False	185003	0	12	120221572	120222172
1	-1	False	185076	0	12	120366890	120367490
1	-1	False	185085	0	12	120387027	120387627
1	-1	False	185122	0	12	120448077	120448677
1	-1	False	185263	0	12	120750930	120751530
1	-1	False	163994	0	12	49342464	49343064
1	0	True	175352	2	12	93742154	93742754
1	-1	False	183839	0	12	117224955	117225555
1	-1	False	184520	0	12	119085801	119086401
1	-1	False	185043	0	12	120307338	120307938
1	-1	False	185046	0	12	120312838	120313438
1	-1	False	185050	1	12	120327478	120328078
1	-1	False	185069	0	12	120357968	120358568
1	-1	False	185079	0	12	120374747	120375347
1	-1	False	185125	0	12	120451794	120452394
1	-1	False	185127	1	12	120459680	120460280
1	-1	False	185129	1	12	120469415	120470015
1	-1	False	185130	0	12	120476115	120476715
1	-1	False	185132	0	12	120478982	120479582
1	-1	False	185133	0	12	120479865	120480465
1	-1	False	185134	0	12	120481470	120482070
1	-1	False	185136	0	12	120484950	120485550
1	-1	False	185144	0	12	120503191	120503791
1	-1	False	185151	0	12	120516433	120517033
1	-1	False	185152	0	12	120517967	120518567
1	-1	False	185155	0	12	120521950	120522550
