x	y	mask	nodeID	code	chrom	start	end
1	-1	False	534708	0	5	20655	21255
1	-1	False	534815	0	5	346268	346868
1	-1	False	534819	0	5	353391	353991
1	-1	False	534823	0	5	363157	363757
1	-1	False	535047	0	5	1006311	1006911
1	-1	False	543200	0	5	37765934	37766534
1	-1	False	534804	0	5	326739	327339
1	-1	False	534810	0	5	337040	337640
1	-1	False	535443	0	5	1927707	1928307
1	-1	False	534811	0	5	338291	338891
1	-1	False	534755	0	5	194097	194697
1	-1	False	534851	0	5	415728	416328
1	-1	False	534751	0	5	183730	184330
1	-1	False	534763	0	5	208507	209107
1	-1	False	534774	0	5	252645	253245
1	-1	False	534886	0	5	493538	494138
1	-1	False	534817	0	5	349606	350206
1	-1	False	534845	0	5	403250	403850
1	-1	False	534861	0	5	437395	437995
1	-1	False	535129	0	5	1190845	1191445
1	-1	False	534753	0	5	188661	189261
1	-1	False	534769	0	5	231482	232082
1	-1	False	534809	0	5	335824	336424
1	-1	False	534841	0	5	396847	397447
1	-1	False	534874	0	5	471922	472522
1	-1	False	534875	0	5	473073	473673
1	-1	False	534877	0	5	475452	476052
1	-1	False	534890	0	5	502229	502829
1	-1	False	534894	0	5	506109	506709
1	-1	False	534923	0	5	586277	586877
1	-1	False	534935	0	5	613931	614531
1	-1	False	534802	0	5	323524	324124
1	-1	False	534831	0	5	376169	376769
1	-1	False	534757	0	5	195897	196497
1	-1	False	534853	0	5	419701	420301
1	-1	False	534743	0	5	154568	155168
1	-1	False	534773	0	5	246945	247545
1	-1	False	534865	0	5	445272	445872
1	-1	False	534868	0	5	454951	455551
1	-1	False	534869	0	5	456532	457132
1	-1	False	534966	0	5	758898	759498
1	-1	False	548886	0	5	65011978	65012578
1	-1	False	576704	0	5	172306130	172306730
1	-1	False	535092	0	5	1114858	1115458
1	-1	False	535120	0	5	1174136	1174736
1	-1	False	534746	0	5	166304	166904
1	-1	False	534782	0	5	272953	273553
1	-1	False	534840	0	5	395194	395794
1	-1	False	534856	0	5	425892	426492
1	-1	False	535324	0	5	1641483	1642083
1	-1	False	535325	0	5	1644975	1645575
1	-1	False	538873	0	5	15793482	15794082
1	-1	False	534716	0	5	45697	46297
1	-1	False	534762	0	5	207084	207684
1	-1	False	534766	1	5	217847	218447
1	-1	False	534850	0	5	414143	414743
1	-1	False	534882	0	5	482380	482980
1	-1	False	534968	0	5	763973	764573
1	-1	False	534720	0	5	64986	65586
1	-1	False	534761	0	5	205361	205961
1	-1	False	534997	0	5	889253	889853
1	-1	False	534839	0	5	393773	394373
1	-1	False	534871	0	5	462648	463248
1	-1	False	534885	0	5	488703	489303
1	-1	False	534897	0	5	516137	516737
1	-1	False	535683	0	5	2653969	2654569
1	-1	False	534878	0	5	476896	477496
1	-1	False	534912	0	5	558772	559372
1	-1	False	534916	0	5	574294	574894
1	-1	False	534940	0	5	623885	624485
1	-1	False	534950	0	5	664660	665260
1	-1	False	535041	0	5	991006	991606
1	-1	False	534778	0	5	266349	266949
1	-1	False	534799	0	5	316557	317157
1	-1	False	535913	0	5	3546834	3547434
1	-1	False	534740	0	5	144795	145395
1	-1	False	534801	1	5	321443	322043
1	-1	False	534824	0	5	365560	366160
1	-1	False	534857	0	5	428246	428846
1	-1	False	534860	0	5	434182	434782
1	-1	False	539833	0	5	22009949	22010549
1	-1	False	551196	0	5	73835016	73835616
1	-1	False	541904	0	5	33668878	33669478
1	-1	False	548882	0	5	64995865	64996465
1	-1	False	548894	0	5	65033912	65034512
1	-1	False	549103	0	5	65657321	65657921
1	-1	False	536592	0	5	6364753	6365353
1	-1	False	535022	0	5	946819	947419
1	-1	False	535048	1	5	1008501	1009101
1	0	True	535131	2	5	1199823	1200423
1	-1	False	536245	0	5	5238168	5238768
1	-1	False	534903	0	5	532177	532777
1	-1	False	534827	0	5	368452	369052
1	-1	False	571163	0	5	150161608	150162208
1	-1	False	534975	0	5	815615	816215
1	-1	False	535117	0	5	1169119	1169719
1	-1	False	535121	0	5	1175663	1176263
1	-1	False	535213	0	5	1367313	1367913
1	-1	False	535218	0	5	1379759	1380359
1	-1	False	535234	0	5	1415027	1415627
1	-1	False	535258	0	5	1478454	1479054
1	-1	False	535337	0	5	1673006	1673606
1	-1	False	535384	0	5	1792674	1793274
1	-1	False	535525	0	5	2133292	2133892
1	-1	False	536162	0	5	4903511	4904111
1	-1	False	534954	0	5	672445	673045
1	-1	False	535274	0	5	1510754	1511354
1	-1	False	535387	0	5	1798803	1799403
1	-1	False	534759	0	5	198360	198960
1	-1	False	534784	0	5	278621	279221
1	-1	False	534714	0	5	41912	42512
1	-1	False	534730	0	5	104435	105035
1	-1	False	534771	0	5	234351	234951
1	-1	False	534772	0	5	238645	239245
1	-1	False	534781	1	5	271082	271682
1	-1	False	534828	0	5	371480	372080
1	-1	False	534953	0	5	670831	671431
1	-1	False	535124	0	5	1180752	1181352
1	-1	False	534830	0	5	374218	374818
1	-1	False	534837	0	5	388257	388857
1	-1	False	534846	0	5	404466	405066
1	-1	False	534847	0	5	405422	406022
1	-1	False	534881	0	5	480515	481115
1	-1	False	572304	0	5	153988329	153988929
1	-1	False	534981	0	5	855590	856190
1	-1	False	534765	0	5	214026	214626
1	-1	False	534907	0	5	539652	540252
1	-1	False	534909	0	5	544855	545455
1	-1	False	534911	0	5	548301	548901
1	-1	False	534915	0	5	573093	573693
1	-1	False	534938	0	5	620064	620664
1	-1	False	535029	0	5	961126	961726
1	-1	False	535200	0	5	1347401	1348001
1	-1	False	542130	0	5	34612592	34613192
1	-1	False	535012	0	5	923485	924085
1	-1	False	535038	0	5	981373	981973
1	-1	False	535104	0	5	1138092	1138692
1	-1	False	535107	0	5	1147503	1148103
1	-1	False	535126	0	5	1185604	1186204
1	-1	False	535130	0	5	1193700	1194300
1	-1	False	536551	0	5	6248301	6248901
1	-1	False	534852	0	5	417509	418109
1	-1	False	534787	0	5	286465	287065
1	-1	False	534791	0	5	299089	299689
1	-1	False	534855	0	5	424867	425467
1	-1	False	534930	0	5	602225	602825
1	-1	False	534996	0	5	888114	888714
1	-1	False	535116	0	5	1166221	1166821
1	-1	False	535970	0	5	3791285	3791885
1	-1	False	534736	0	5	133712	134312
1	-1	False	534854	0	5	421785	422385
1	-1	False	538144	0	5	12089152	12089752
1	-1	False	551113	0	5	73586785	73587385
1	-1	False	548903	0	5	65054537	65055137
1	-1	False	549310	0	5	66201089	66201689
1	-1	False	536597	1	5	6378224	6378824
1	-1	False	536652	0	5	6524692	6525292
1	-1	False	535010	0	5	919902	920502
1	-1	False	535036	0	5	978054	978654
1	-1	False	535331	0	5	1660594	1661194
1	-1	False	535003	0	5	904201	904801
1	-1	False	535017	0	5	934885	935485
1	-1	False	535040	0	5	988393	988993
1	-1	False	535042	0	5	994324	994924
1	-1	False	535059	0	5	1031695	1032295
1	-1	False	535061	0	5	1037743	1038343
1	-1	False	535214	0	5	1370792	1371392
1	-1	False	535244	0	5	1442620	1443220
1	-1	False	535254	0	5	1473463	1474063
1	-1	False	538644	0	5	14774809	14775409
1	-1	False	543075	1	5	37370802	37371402
1	-1	False	535140	0	5	1217427	1218027
1	-1	False	535145	0	5	1231170	1231770
1	-1	False	535434	0	5	1901033	1901633
1	-1	False	569686	0	5	145823270	145823870
1	-1	False	534908	0	5	542157	542757
1	-1	False	534934	0	5	611503	612103
1	-1	False	534729	0	5	97828	98428
1	-1	False	534779	0	5	267526	268126
1	-1	False	545710	0	5	51985563	51986163
1	-1	False	571015	0	5	149871908	149872508
1	-1	False	571106	0	5	150056858	150057458
1	-1	False	571170	0	5	150171774	150172374
1	-1	False	571420	0	5	150656377	150656977
1	-1	False	534925	0	5	593166	593766
1	-1	False	535056	0	5	1027023	1027623
1	-1	False	535060	0	5	1033720	1034320
1	-1	False	535141	0	5	1219110	1219710
1	-1	False	535241	0	5	1434667	1435267
1	-1	False	535929	0	5	3630217	3630817
1	-1	False	535318	0	5	1623716	1624316
1	-1	False	536300	0	5	5408153	5408753
1	-1	False	536468	0	5	5930546	5931146
1	-1	False	535263	0	5	1488211	1488811
1	-1	False	535375	0	5	1772289	1772889
1	-1	False	535466	0	5	1979472	1980072
1	-1	False	535729	0	5	2811868	2812468
1	-1	False	554087	0	5	82053373	82053973
1	-1	False	570440	0	5	148540073	148540673
1	-1	False	534888	0	5	497854	498454
1	1	True	534998	8	5	891951	892551
1	-1	False	535347	0	5	1698093	1698693
1	-1	False	539789	0	5	21462503	21463103
1	-1	False	534788	0	5	288023	288623
1	-1	False	534833	0	5	379532	380132
1	-1	False	534913	0	5	559865	560465
1	-1	False	534807	0	5	332829	333429
1	-1	False	540152	0	5	25007651	25008251
1	-1	False	534785	0	5	281563	282163
1	-1	False	534786	0	5	284088	284688
1	-1	False	534795	1	5	311055	311655
1	-1	False	534797	1	5	314087	314687
1	-1	False	534895	0	5	509318	509918
1	-1	False	537610	0	5	10319116	10319716
1	-1	False	577944	0	5	175315977	175316577
1	-1	False	534965	0	5	757573	758173
1	-1	False	534995	0	5	886744	887344
1	-1	False	572212	0	5	153639535	153640135
1	-1	False	534963	0	5	748554	749154
1	-1	False	534985	0	5	862864	863464
1	-1	False	577287	0	5	173564216	173564816
1	-1	False	534842	0	5	398757	399357
1	-1	False	539144	0	5	16891690	16892290
1	-1	False	535315	0	5	1620270	1620870
1	-1	False	534900	0	5	523633	524233
1	-1	False	534870	0	5	458438	459038
1	-1	False	537627	0	5	10354686	10355286
1	-1	False	537851	0	5	10830530	10831130
1	-1	False	546303	0	5	54521928	54522528
1	-1	False	535125	0	5	1183072	1183672
1	-1	False	535205	0	5	1355401	1356001
1	-1	False	535207	0	5	1358877	1359477
1	-1	False	535210	0	5	1364013	1364613
1	-1	False	535306	0	5	1593547	1594147
1	-1	False	542248	0	5	34898004	34898604
1	-1	False	534969	0	5	775008	775608
1	-1	False	535105	0	5	1140659	1141259
1	-1	False	535111	0	5	1152778	1153378
1	-1	False	542623	1	5	36241592	36242192
1	-1	False	535204	0	5	1353924	1354524
1	-1	False	535069	0	5	1059904	1060504
1	-1	False	535094	0	5	1117985	1118585
1	-1	False	535097	0	5	1125004	1125604
1	-1	False	535082	0	5	1092992	1093592
1	-1	False	550686	0	5	72383514	72384114
1	-1	False	535072	0	5	1068231	1068831
1	-1	False	535143	0	5	1228070	1228670
1	-1	False	535227	0	5	1405069	1405669
1	-1	False	535317	0	5	1622474	1623074
1	-1	False	536567	0	5	6296596	6297196
1	-1	False	536659	0	5	6538119	6538719
1	-1	False	535135	0	5	1209594	1210194
1	-1	False	556870	0	5	95727716	95728316
1	-1	False	577492	0	5	173969230	173969830
1	-1	False	534775	0	5	256783	257383
1	-1	False	534816	0	5	348095	348695
1	-1	False	554005	0	5	81838385	81838985
1	-1	False	534944	0	5	642826	643426
1	-1	False	535174	0	5	1296026	1296626
1	-1	False	534741	0	5	148311	148911
1	-1	False	543184	0	5	37724410	37725010
1	-1	False	534952	0	5	669060	669660
1	-1	False	535055	0	5	1020003	1020603
1	-1	False	535096	0	5	1122829	1123429
1	-1	False	535099	0	5	1130298	1130898
1	-1	False	535102	0	5	1134972	1135572
1	-1	False	535110	0	5	1151328	1151928
1	-1	False	535142	0	5	1224582	1225182
1	-1	False	535148	0	5	1239294	1239894
1	-1	False	535252	0	5	1467514	1468114
1	-1	False	535529	0	5	2138423	2139023
1	-1	False	535945	0	5	3699383	3699983
1	-1	False	552324	0	5	77070336	77070936
1	-1	False	548715	0	5	64476491	64477091
1	-1	False	536573	0	5	6316032	6316632
1	-1	False	536581	0	5	6346908	6347508
1	-1	False	536588	0	5	6357939	6358539
1	-1	False	536601	0	5	6386383	6386983
1	-1	False	536634	0	5	6469965	6470565
1	-1	False	536554	0	5	6252003	6252603
1	-1	False	543751	0	5	39151850	39152450
1	-1	False	535004	0	5	907397	907997
1	-1	False	535086	0	5	1101829	1102429
1	-1	False	535064	0	5	1051730	1052330
1	-1	False	535259	0	5	1479411	1480011
1	-1	False	536242	0	5	5218139	5218739
1	-1	False	535058	0	5	1029962	1030562
1	-1	False	535327	0	5	1650493	1651093
1	-1	False	535835	0	5	3194275	3194875
1	-1	False	537065	0	5	7880913	7881513
1	-1	False	544639	0	5	42364048	42364648
1	-1	False	535046	0	5	1005156	1005756
1	-1	False	559763	0	5	111293654	111294254
1	-1	False	535062	0	5	1049424	1050024
1	-1	False	535083	0	5	1093932	1094532
1	-1	False	535021	0	5	943583	944183
1	-1	False	535138	0	5	1214703	1215303
1	-1	False	578130	0	5	175765139	175765739
1	-1	False	542675	0	5	36385727	36386327
1	-1	False	542804	0	5	36714657	36715257
1	-1	False	542854	0	5	36841700	36842300
1	-1	False	542867	1	5	36876353	36876953
1	-1	False	543056	0	5	37325788	37326388
1	-1	False	543064	0	5	37343824	37344424
1	-1	False	543070	0	5	37359543	37360143
1	-1	False	543082	0	5	37387085	37387685
1	-1	False	543099	0	5	37433312	37433912
1	-1	False	543103	0	5	37449347	37449947
1	-1	False	543106	0	5	37466794	37467394
1	-1	False	543108	0	5	37479302	37479902
1	-1	False	543224	0	5	37826437	37827037
1	-1	False	543266	0	5	37940404	37941004
1	-1	False	543291	0	5	38021930	38022530
1	-1	False	543585	0	5	38722894	38723494
1	-1	False	544844	0	5	42935393	42935993
1	-1	False	548465	0	5	62541755	62542355
1	-1	False	571276	0	5	150362406	150363006
1	-1	False	535133	0	5	1204572	1205172
1	-1	False	535546	0	5	2182147	2182747
1	-1	False	534879	0	5	478337	478937
1	-1	False	534902	0	5	529280	529880
1	-1	False	534937	0	5	618660	619260
1	-1	False	536996	0	5	7671714	7672314
1	-1	False	551254	0	5	73999879	74000479
1	-1	False	534794	0	5	308733	309333
1	-1	False	534920	0	5	580426	581026
1	-1	False	534929	0	5	600902	601502
1	-1	False	535136	0	5	1211593	1212193
1	-1	False	567670	0	5	139622451	139623051
1	-1	False	570831	0	5	149484234	149484834
1	-1	False	570963	0	5	149775567	149776167
1	-1	False	570985	0	5	149816367	149816967
1	-1	False	571006	0	5	149856054	149856654
1	-1	False	571009	0	5	149861709	149862309
1	-1	False	571010	0	5	149863600	149864200
1	-1	False	571034	0	5	149913037	149913637
1	-1	False	571085	0	5	150004971	150005571
1	-1	False	571161	0	5	150157440	150158040
1	-1	False	570830	0	5	149482031	149482631
1	-1	False	570974	0	5	149800398	149800998
1	-1	False	571097	0	5	150037056	150037656
1	-1	False	569829	1	5	146182325	146182925
1	-1	False	571134	0	5	150107980	150108580
1	-1	False	571193	0	5	150217055	150217655
1	-1	False	571297	0	5	150393772	150394372
1	-1	False	537059	0	5	7869779	7870379
1	-1	False	541423	0	5	32175636	32176236
1	-1	False	571323	0	5	150454925	150455525
1	-1	False	571374	0	5	150560022	150560622
1	-1	False	571413	0	5	150645166	150645766
1	-1	False	571450	0	5	150720080	150720680
1	-1	False	571686	0	5	151273434	151274034
1	-1	False	543332	0	5	38124432	38125032
1	-1	False	534792	0	5	301724	302324
1	-1	False	535045	0	5	1002461	1003061
1	-1	False	535074	0	5	1075509	1076109
1	-1	False	535237	0	5	1419853	1420453
1	-1	False	535370	0	5	1763771	1764371
1	-1	False	538167	0	5	12365094	12365694
1	-1	False	578910	0	5	178144335	178144935
1	-1	False	567338	0	5	138895409	138896009
1	-1	False	535958	0	5	3750532	3751132
1	-1	False	536200	0	5	5038958	5039558
1	-1	False	536815	0	5	6902761	6903361
1	-1	False	536701	1	5	6632743	6633343
1	-1	False	535151	0	5	1244404	1245004
1	-1	False	537504	0	5	10073761	10074361
1	-1	False	535339	0	5	1676657	1677257
1	-1	False	535723	0	5	2783556	2784156
1	-1	False	535736	0	5	2844595	2845195
1	-1	False	535923	0	5	3603171	3603771
1	-1	False	542420	0	5	35457175	35457775
1	-1	False	544932	0	5	43136251	43136851
1	-1	False	553988	0	5	81803669	81804269
1	-1	False	554045	0	5	81948979	81949579
1	-1	False	554103	0	5	82129597	82130197
1	-1	False	534798	0	5	314894	315494
1	-1	False	534976	0	5	817170	817770
1	-1	False	534859	0	5	431549	432149
1	-1	False	535194	0	5	1336262	1336862
1	-1	False	535486	0	5	2020476	2021076
1	-1	False	536644	0	5	6503321	6503921
1	-1	False	539291	0	5	17277885	17278485
1	-1	False	540151	0	5	24996506	24997106
1	-1	False	534745	0	5	157726	158326
1	-1	False	534789	0	5	289584	290184
1	-1	False	577786	0	5	174793607	174794207
1	-1	False	534752	0	5	187044	187644
1	-1	False	534793	0	5	306383	306983
1	-1	False	534812	0	5	340134	340734
1	-1	False	534904	0	5	534250	534850
1	-1	False	534814	0	5	344766	345366
1	-1	False	534864	1	5	442875	443475
1	-1	False	535230	0	5	1408438	1409038
1	-1	False	534747	0	5	168262	168862
1	-1	False	534829	0	5	373072	373672
1	-1	False	534899	0	5	522304	522904
1	-1	False	537597	0	5	10294746	10295346
1	-1	False	537602	0	5	10304563	10305163
1	-1	False	537604	1	5	10307564	10308164
1	-1	False	537616	0	5	10331282	10331882
1	-1	False	537624	0	5	10344507	10345107
1	-1	False	537626	1	5	10353415	10354015
1	-1	False	537628	0	5	10358301	10358901
1	-1	False	537666	0	5	10432611	10433211
1	-1	False	534947	0	5	654207	654807
1	-1	False	534982	0	5	859427	860027
1	-1	False	535005	0	5	909087	909687
1	-1	False	534896	0	5	511747	512347
1	-1	False	534994	0	5	884645	885245
1	-1	False	534848	0	5	409404	410004
1	-1	False	535119	0	5	1173166	1173766
1	-1	False	535305	0	5	1591476	1592076
1	-1	False	535555	0	5	2215372	2215972
1	-1	False	537102	0	5	7992357	7992957
1	-1	False	537593	0	5	10286398	10286998
1	-1	False	537608	0	5	10315405	10316005
1	-1	False	537613	0	5	10325697	10326297
1	-1	False	537632	0	5	10370787	10371387
1	-1	False	546137	0	5	54068119	54068719
1	-1	False	546285	0	5	54478122	54478722
1	-1	False	535132	0	5	1202338	1202938
1	-1	False	535182	0	5	1311409	1312009
1	-1	False	560639	1	5	114433210	114433810
1	-1	False	535328	0	5	1652653	1653253
1	-1	False	535535	0	5	2157526	2158126
1	-1	False	535186	0	5	1316964	1317564
1	-1	False	535426	0	5	1877086	1877686
1	-1	False	539427	0	5	18191361	18191961
1	-1	False	541991	0	5	33968907	33969507
1	-1	False	542003	0	5	33997119	33997719
1	-1	False	542018	0	5	34027165	34027765
1	-1	False	542093	0	5	34533442	34534042
1	-1	False	542095	0	5	34537809	34538409
1	-1	False	542101	0	5	34549724	34550324
1	-1	False	542151	0	5	34668352	34668952
1	-1	False	542161	0	5	34692463	34693063
1	-1	False	542193	0	5	34768973	34769573
1	-1	False	542241	0	5	34883261	34883861
1	-1	False	535019	0	5	938593	939193
1	-1	False	534961	0	5	718200	718800
1	-1	False	535044	0	5	1000186	1000786
1	-1	False	535049	0	5	1011855	1012455
1	-1	False	535078	0	5	1084704	1085304
1	-1	False	535162	0	5	1269208	1269808
