x	y	mask	nodeID	code	chrom	start	end
1	-1	False	77922	0	10	64526	65126
1	-1	False	105988	0	10	99702440	99703040
1	-1	False	104537	0	10	95484634	95485234
1	-1	False	106004	0	10	99752917	99753517
1	-1	False	105882	1	10	99430323	99430923
1	-1	False	106000	0	10	99739940	99740540
1	-1	False	79815	0	10	6041392	6041992
1	-1	False	103809	0	10	92782061	92782661
1	-1	False	105861	0	10	99387986	99388586
1	-1	False	105866	0	10	99399984	99400584
1	-1	False	105872	0	10	99409735	99410335
1	-1	False	105873	0	10	99410507	99411107
1	-1	False	105888	0	10	99448514	99449114
1	-1	False	105920	0	10	99541484	99542084
1	-1	False	105921	0	10	99542619	99543219
1	-1	False	105938	0	10	99581575	99582175
1	-1	False	105947	0	10	99600425	99601025
1	-1	False	105953	0	10	99609879	99610479
1	-1	False	105957	0	10	99617412	99618012
1	-1	False	105989	0	10	99708617	99709217
1	-1	False	106076	0	10	99986391	99986991
1	-1	False	106388	0	10	100778882	100779482
1	-1	False	107798	0	10	104256308	104256908
1	-1	False	109334	0	10	112993633	112994233
1	-1	False	105855	0	10	99374882	99375482
1	-1	False	106005	0	10	99761333	99761933
1	-1	False	79823	0	10	6057856	6058456
1	-1	False	106530	0	10	101111266	101111866
1	-1	False	105922	0	10	99544033	99544633
1	-1	False	105934	0	10	99567947	99568547
1	-1	False	105927	0	10	99557167	99557767
1	-1	False	105904	0	10	99505227	99505827
1	-1	False	105930	0	10	99562541	99563141
1	-1	False	105975	1	10	99658948	99659548
1	-1	False	112430	0	10	124775607	124776207
1	-1	False	106409	0	10	100839110	100839710
1	-1	False	107412	0	10	103341579	103342179
1	-1	False	107717	0	10	104036283	104036883
1	-1	False	107779	0	10	104206187	104206787
1	-1	False	107781	0	10	104210746	104211346
1	-1	False	107902	0	10	104556546	104557146
1	-1	False	110851	0	10	119249048	119249648
1	-1	False	104987	1	10	96831997	96832597
1	-1	False	105907	0	10	99509260	99509860
1	-1	False	105918	0	10	99534600	99535200
1	-1	False	106316	0	10	100562509	100563109
1	-1	False	106057	0	10	99920817	99921417
1	-1	False	79020	0	10	3776903	3777503
1	-1	False	80894	0	10	10205527	10206127
1	-1	False	82285	0	10	14019166	14019766
1	-1	False	105553	0	10	98253870	98254470
1	-1	False	105806	0	10	99220798	99221398
1	-1	False	105869	0	10	99404783	99405383
1	-1	False	105896	0	10	99483676	99484276
1	-1	False	105959	1	10	99620129	99620729
1	-1	False	105960	0	10	99622067	99622667
1	-1	False	105963	0	10	99630607	99631207
1	-1	False	105970	0	10	99650779	99651379
1	-1	False	107552	0	10	103640752	103641352
1	-1	False	112272	1	10	124418622	124419222
1	-1	False	112435	0	10	124786356	124786956
1	-1	False	106017	0	10	99794550	99795150
1	-1	False	106416	0	10	100859178	100859778
1	-1	False	106746	0	10	101616987	101617587
1	-1	False	107396	0	10	103301457	103302057
1	-1	False	110949	0	10	119448146	119448746
1	-1	False	107786	0	10	104224691	104225291
1	-1	False	107656	0	10	103874117	103874717
1	-1	False	107660	0	10	103888077	103888677
1	-1	False	110839	0	10	119226253	119226853
1	-1	False	103963	0	10	93219812	93220412
1	-1	False	104830	0	10	96408056	96408656
1	-1	False	104896	0	10	96606460	96607060
1	-1	False	89601	0	10	38787033	38787633
1	-1	False	106032	0	10	99852203	99852803
1	-1	False	92638	0	10	54384295	54384895
1	-1	False	106104	0	10	100055373	100055973
1	-1	False	106198	0	10	100297296	100297896
1	-1	False	106221	0	10	100342131	100342731
1	-1	False	106223	0	10	100348101	100348701
1	-1	False	106308	0	10	100544940	100545540
1	-1	False	106309	0	10	100549466	100550066
1	-1	False	106320	0	10	100575242	100575842
1	-1	False	106338	0	10	100639337	100639937
1	-1	False	106372	0	10	100737390	100737990
1	-1	False	106374	0	10	100743018	100743618
1	-1	False	106379	0	10	100755290	100755890
1	-1	False	106422	0	10	100871849	100872449
1	-1	False	106424	0	10	100878609	100879209
1	-1	False	106425	0	10	100881701	100882301
1	-1	False	106428	0	10	100888681	100889281
1	-1	False	106455	0	10	100962380	100962980
1	-1	False	81306	0	10	11757976	11758576
1	-1	False	79088	0	10	3925567	3926167
1	-1	False	80769	0	10	9183055	9183655
1	-1	False	104362	0	10	94663776	94664376
1	-1	False	105641	0	10	98471572	98472172
1	-1	False	105919	0	10	99536487	99537087
1	-1	False	105658	0	10	98527230	98527830
1	-1	False	103707	0	10	92530468	92531068
1	-1	False	105801	0	10	99191910	99192510
1	-1	False	105842	0	10	99342245	99342845
1	-1	False	105867	0	10	99401061	99401661
1	-1	False	105945	0	10	99598231	99598831
1	-1	False	105966	0	10	99635416	99636016
1	-1	False	105214	0	10	97399921	97400521
1	-1	False	105932	0	10	99564708	99565308
1	-1	False	105974	0	10	99657318	99657918
1	-1	False	105978	0	10	99667166	99667766
1	-1	False	105995	0	10	99718296	99718896
1	-1	False	106912	0	10	102187862	102188462
1	-1	False	78569	0	10	2410898	2411498
