chr1	2194471	2195071
chr1	2412242	2412842
chr1	2545996	2546596
chr1	2180229	2180829
chr1	34985004	34985604
chr1	904536	905136
chr1	1231700	1232300
chr1	11979936	11980536
chr1	45339421	45340021
chr1	45496337	45496937
chr1	1908929	1909529
chr1	161038382	161038982
chr1	8817339	8817939
chr1	9718977	9719577
chr1	28249215	28249815
chr1	27488820	27489420
chr1	28668483	28669083
chr1	235327867	235328467
chr1	153568312	153568912
chr1	3752149	3752749
chr1	37556679	37557279
chr1	3624478	3625078
chr1	45550764	45551364
chr1	6589015	6589615
chr1	11882752	11883352
chr1	11926126	11926726
chr1	11934430	11935030
chr1	40384836	40385436
chr1	12065791	12066391
chr1	18807224	18807824
chr1	25239593	25240193
chr1	44986294	44986894
chr1	45753300	45753900
chr1	205774803	205775403
chr1	46282624	46283224
chr1	15951969	15952569
chr1	155261945	155262545
chr1	161166181	161166781
chr1	161399482	161400082
chr1	9428639	9429239
chr1	28517951	28518551
chr1	15849230	15849830
chr1	26620276	26620876
chr1	26110864	26111464
chr1	26695731	26696331
chr1	20698235	20698835
chr1	26500352	26500952
chr1	26864930	26865530
chr1	26889973	26890573
chr1	28736511	28737111
chr1	28924966	28925566
chr1	26233899	26234499
chr1	31154727	31155327
chr1	47180989	47181589
chr1	172532849	172533449
chr1	35717628	35718228
chr1	5917476	5918076
chr1	22052408	22053008
chr1	154347020	154347620
chr1	154955798	154956398
chr1	10510851	10511451
chr1	248863078	248863678
chr1	36160954	36161554
chr1	44029893	44030493
chr1	12529277	12529877
chr1	206612163	206612763
chr1	6785153	6785753
chr1	39799052	39799652
chr1	36150790	36151390
chr1	35558786	35559386
chr1	148334609	148335209
chr1	18021162	18021762
chr1	15886169	15886769
chr1	16904715	16905315
chr1	201566916	201567516
chr1	203305218	203305818
chr1	1068394	1068994
chr1	1305638	1306238
chr1	181105227	181105827
chr1	1777220	1777820
chr1	11059717	11060317
chr1	11740771	11741371
chr1	26126323	26126923
chr1	226407789	226408389
chr1	61077764	61078364
chr1	24418746	24419346
chr1	43915130	43915730
chr1	46037351	46037951
chr1	20661068	20661668
chr1	38004514	38005114
chr1	212153518	212154118
chr1	23691505	23692105
chr1	161389803	161390403
chr1	167714151	167714751
chr1	31954605	31955205
chr1	225444756	225445356
chr1	225999817	226000417
chr1	87335290	87335890
chr1	89524053	89524653
chr1	25233032	25233632
chr1	160726058	160726658
chr1	21937006	21937606
chr1	192216406	192217006
chr1	30768927	30769527
chr1	30758755	30759355
chr1	100352205	100352805
chr1	9959097	9959697
chr1	9689150	9689750
chr1	27959698	27960298
chr1	234975138	234975738
chr1	19878122	19878722
chr1	17438235	17438835
chr1	156660121	156660721
chr1	33127060	33127660
chr1	40979016	40979616
chr1	26169626	26170226
chr1	30765817	30766417
chr1	20780251	20780851
chr1	23980026	23980626
chr1	25933358	25933958
chr1	32394127	32394727
chr1	27341721	27342321
chr1	36373563	36374163
chr1	247146945	247147545
chr1	23554672	23555272
chr1	224433731	224434331
chr1	16013064	16013664
chr1	30777355	30777955
chr1	28591962	28592562
chr1	23720522	23721122
chr1	222465269	222465869
chr1	24644001	24644601
chr1	65310009	65310609
chr1	75784810	75785410
chr1	84574139	84574739
chr1	234599881	234600481
chr1	37755083	37755683
chr1	65292980	65293580
chr1	154385430	154386030
chr1	150256957	150257557
chr1	150549107	150549707
chr1	150976288	150976888
chr1	165768567	165769167
chr1	211606857	211607457
chr1	150163043	150163643
chr1	156082272	156082872
chr1	248837946	248838546
chr1	19484102	19484702
chr1	109112446	109113046
chr1	154567492	154568092
chr1	156251425	156252025
chr1	151189880	151190480
chr1	39639333	39639933
chr1	211826193	211826793
chr1	10032657	10033257
chr1	16310221	16310821
chr1	88983672	88984272
chr1	54488102	54488702
chr1	110339124	110339724
chr1	202162627	202163227
chr1	155240942	155241542
chr1	161013371	161013971
chr1	1536570	1537170
chr1	22708362	22708962
chr1	22285397	22285997
chr1	51566468	51567068
chr1	244862093	244862693
chr1	15152265	15152865
chr1	203997007	203997607
chr1	32196029	32196629
chr1	109612782	109613382
chr1	155856910	155857510
chr1	40383191	40383791
chr1	41241818	41242418
chr1	109090473	109091073
chr1	145979347	145979947
chr1	42658122	42658722
chr1	19795403	19796003
chr1	226737073	226737673
chr1	207963430	207964030
chr1	77978763	77979363
chr1	211326334	211326934
chr1	244918605	244919205
chr1	184051307	184051907
chr1	212590086	212590686
chr1	194859423	194860023
chr1	155562501	155563101
chr1	116825638	116826238
chr1	112714881	112715481
chr1	211675320	211675920
chr1	151511115	151511715
chr1	160539936	160540536
chr1	35804375	35804975
chr1	207644854	207645454
chr1	168180001	168180601
chr1	21651561	21652161
chr1	4049075	4049675
chr1	88982392	88982992
chr1	150899680	150900280
chr1	213050957	213051557
chr1	67158293	67158893
chr1	151372402	151373002
chr1	25683364	25683964
chr1	16968320	16968920
chr1	17239250	17239850
chr1	20571182	20571782
chr1	22048386	22048986
chr1	24111834	24112434
chr1	230145837	230146437
chr1	179881996	179882596
chr1	109509419	109510019
chr1	230422494	230423094
chr1	29391243	29391843
chr1	32981070	32981670
chr1	31380114	31380714
chr1	108192498	108193098
chr1	109822025	109822625
chr1	198598566	198599166
chr1	149917541	149918141
chr1	71047510	71048110
chr1	65621593	65622193
chr1	182029308	182029908
chr1	235866602	235867202
chr1	156392943	156393543
chr1	156249338	156249938
chr1	166875956	166876556
chr1	115641669	115642269
chr1	34164929	34165529
chr1	184754557	184755157
chr1	77759510	77760110
chr1	151904758	151905358
chr1	205231507	205232107
chr1	203350821	203351421
chr1	201650253	201650853
chr1	24610404	24611004
chr1	93681536	93682136
chr1	176206452	176207052
chr1	62194548	62195148
chr1	108949599	108950199
chr1	161539946	161540546
chr1	22001359	22001959
chr1	246582661	246583261
chr1	109910320	109910920
chr1	229316028	229316628
chr1	198159127	198159727
chr1	179293501	179294101
chr1	248826379	248826979
chr1	192808740	192809340
chr1	110192253	110192853
chr1	241944705	241945305
chr1	160069859	160070459
chr1	244048283	244048883
chr1	8331295	8331895
chr1	231039049	231039649
chr1	18720686	18721286
chr1	59308724	59309324
chr1	235438466	235439066
chr1	22190582	22191182
chr1	61898524	61899124
chr1	20187709	20188309
chr1	114152621	114153221
chr1	158831068	158831668
chr1	29858529	29859129
chr1	209527790	209528390
chr1	247163188	247163788
chr1	58816088	58816688
chr1	117171693	117172293
chr1	219173577	219174177
chr1	184035929	184036529
chr1	161621389	161621989
chr1	213120293	213120893
chr1	7704402	7705002
chr1	31471357	31471957
chr1	111503332	111503932
chr1	245345284	245345884
chr1	49935003	49935603
chr1	110874548	110875148
chr1	246828713	246829313
chr1	162069439	162070039
chr1	247459453	247460053
chr1	86395982	86396582
chr1	114153568	114154168
chr1	6485166	6485766
chr1	184386811	184387411
chr1	193186312	193186912
chr1	159000536	159001136
chr1	223316133	223316733
chr1	231626379	231626979
chr1	50023612	50024212
chr1	114047693	114048293
chr1	91817809	91818409
chr1	190886246	190886846
chr1	239407836	239408436
chr10	100745476	100746076
chr10	100828618	100829218
chr10	92591481	92592081
chr10	72272530	72273130
chr10	72320630	72321230
chr10	72625778	72626378
chr10	122980121	122980721
chr10	124717977	124718577
chr10	123154101	123154701
chr10	104353532	104354132
chr10	92757003	92757603
chr10	72260680	72261280
chr10	79347168	79347768
chr10	124760153	124760753
chr10	97736827	97737427
chr10	73922476	73923076
chr10	73997815	73998415
chr10	71214063	71214663
chr10	102917993	102918593
chr10	92829786	92830386
chr10	71266216	71266816
chr10	48470023	48470623
chr10	48480712	48481312
chr10	125091659	125092259
chr10	43455520	43456120
chr10	68074982	68075582
chr10	80203171	80203771
chr10	110871627	110872227
chr10	110672197	110672797
chr10	69317124	69317724
chr10	75235656	75236256
chr10	101042653	101043253
chr10	102641971	102642571
chr10	79149841	79150441
chr10	86711387	86711987
chr10	126521140	126521740
chr10	92696608	92697208
chr10	70742503	70743103
chr10	48456338	48456938
chr10	5447781	5448381
chr10	21097474	21098074
chr10	21496959	21497559
chr10	68306565	68307165
chr10	13299762	13300362
chr10	5461437	5462037
chr10	50555105	50555705
chr10	119651081	119651681
chr10	68093729	68094329
chr10	86957963	86958563
chr10	78973420	78974020
chr10	63497935	63498535
chr10	121927720	121928320
chr10	68499017	68499617
chr10	4848524	4849124
chr10	22230351	22230951
chr10	13040096	13040696
chr10	50621903	50622503
chr10	119730264	119730864
chr10	119872542	119873142
chr10	47383992	47384592
chr10	50325253	50325853
chr10	25015855	25016455
chr10	58334705	58335305
chr10	4144584	4145184
chr10	118769244	118769844
chr10	84158439	84159039
chr10	32980462	32981062
chr10	4195124	4195724
chr10	35126545	35127145
chr10	29162106	29162706
chr10	22340854	22341454
chr10	7411189	7411789
chr10	80289357	80289957
chr10	88582923	88583523
chr10	59872943	59873543
chr10	27240185	27240785
chr10	50310558	50311158
chr10	5427508	5428108
chr10	15440291	15440891
chr10	43076768	43077368
chr10	22479232	22479832
chr10	90920786	90921386
chr10	93071722	93072322
chr10	17425662	17426262
chr10	95183476	95184076
chr10	95656358	95656958
chr10	92699532	92700132
chr10	26697164	26697764
chr10	133261631	133262231
chr10	114173902	114174502
chr10	94545519	94546119
chr11	825861	826461
chr11	65419222	65419822
chr11	269233	269833
chr11	64778230	64778830
chr11	65169935	65170535
chr11	65857879	65858479
chr11	67277520	67278120
chr11	556180	556780
chr11	61971504	61972104
chr11	63681199	63681799
chr11	65477018	65477618
chr11	65575752	65576352
chr11	65493754	65494354
chr11	65381670	65382270
chr11	63531271	63531871
chr11	65569821	65570421
chr11	65652367	65652967
chr11	65915610	65916210
chr11	67354445	67355045
chr11	9613850	9614450
chr11	703546	704146
chr11	615365	615965
chr11	73760773	73761373
chr11	1827178	1827778
chr11	46243174	46243774
chr11	45847177	45847777
chr11	61869631	61870231
chr11	61834612	61835212
chr11	62678772	62679372
chr11	64357837	64358437
chr11	86148211	86148811
chr11	119338907	119339507
chr11	58618122	58618722
chr11	66001855	66002455
chr11	47399944	47400544
chr11	46277361	46277961
chr11	69382155	69382755
chr11	78416108	78416708
chr11	73597811	73598411
chr11	66954190	66954790
chr11	67073804	67074404
chr11	67239713	67240313
chr11	123060953	123061553
chr11	511546	512146
chr11	14473030	14473630
chr11	67468944	67469544
chr11	849555	850155
chr11	62612445	62613045
chr11	73779318	73779918
chr11	2899403	2900003
chr11	46772434	46773034
chr11	5634006	5634606
chr11	59545187	59545787
chr11	33700266	33700866
chr11	86182943	86183543
chr11	64415483	64416083
chr11	64090901	64091501
chr11	63529231	63529831
chr11	67647255	67647855
chr11	119316829	119317429
chr11	78080840	78081440
chr11	78039925	78040525
chr11	74170576	74171176
chr11	9573405	9574005
chr11	57741260	57741860
chr11	119319642	119320242
chr11	45917542	45918142
chr11	69294630	69295230
chr11	69443199	69443799
chr11	72102975	72103575
chr11	134298322	134298922
chr11	47394618	47395218
chr11	67065629	67066229
chr11	118883596	118884196
chr11	119346316	119346916
chr11	62960903	62961503
chr11	17276438	17277038
chr11	61682202	61682802
chr11	61436599	61437199
chr11	61680124	61680724
chr11	44076646	44077246
chr11	95789219	95789819
chr11	77066670	77067270
chr11	111840376	111840976
chr11	107017814	107018414
chr11	59142467	59143067
chr11	134223666	134224266
chr11	82900129	82900729
chr11	60924173	60924773
chr11	5624704	5625304
chr11	82901435	82902035
chr11	35343057	35343657
chr11	113875232	113875832
chr11	17353204	17353804
chr11	124207243	124207843
chr11	73307975	73308575
chr11	1571705	1572305
chr11	68882708	68883308
chr11	118152482	118153082
chr11	5254480	5255080
chr11	68460451	68461051
chr11	1222765	1223365
chr11	75346246	75346846
chr11	2158082	2158682
chr11	34357707	34358307
chr11	18389978	18390578
chr11	18105766	18106366
chr11	96243083	96243683
chr11	8206062	8206662
chr11	47707184	47707784
chr11	85664828	85665428
chr11	77411651	77412251
chr11	47980258	47980858
chr11	57657461	57658061
chr11	96082171	96082771
chr11	33936810	33937410
chr11	6440686	6441286
chr11	37968026	37968626
chr11	117690920	117691520
chr11	44530314	44530914
chr11	120026307	120026907
chr11	76444434	76445034
chr11	114562954	114563554
chr11	34600176	34600776
chr11	12124736	12125336
chr11	8268486	8269086
chr11	129580185	129580785
chr11	65084112	65084712
chr11	33613250	33613850
chr11	35030578	35031178
chr11	86337174	86337774
chr11	103109149	103109749
chr12	93742154	93742754
chr12	49706992	49707592
chr12	54294061	54294661
chr12	56266641	56267241
chr12	56717331	56717931
chr12	56991321	56991921
chr12	56338583	56339183
chr12	56634182	56634782
chr12	57229410	57230010
chr12	57248837	57249437
chr12	110501325	110501925
chr12	113184766	113185366
chr12	109116286	109116886
chr12	49234302	49234902
chr12	53221191	53221791
chr12	9764598	9765198
chr12	121374893	121375493
chr12	53371065	53371665
chr12	54004764	54005364
chr12	54304195	54304795
chr12	54306964	54307564
chr12	54358136	54358736
chr12	56187915	56188515
chr12	108629604	108630204
chr12	116358869	116359469
chr12	122979749	122980349
chr12	123232613	123233213
chr12	56079556	56080156
chr12	32031029	32031629
chr12	112548991	112549591
chr12	123364536	123365136
chr12	93314497	93315097
chr12	119934631	119935231
chr12	68807878	68808478
chr12	122078455	122079055
chr12	48938733	48939333
chr12	47833491	47834091
chr12	116385689	116386289
chr12	124939573	124940173
chr12	50103707	50104307
chr12	54560255	54560855
chr12	53496144	53496744
chr12	55715767	55716367
chr12	55747783	55748383
chr12	122196793	122197393
chr12	47772937	47773537
chr12	54011290	54011890
chr12	54300581	54301181
chr12	54473301	54473901
chr12	39619502	39620102
chr12	53965911	53966511
chr12	57548381	57548981
chr12	95003393	95003993
chr12	117190169	117190769
chr12	111836112	111836712
chr12	106955606	106956206
chr12	108560867	108561467
chr12	52006645	52007245
chr12	51424530	51425130
chr12	6612747	6613347
chr12	88141787	88142387
chr12	47819602	47820202
chr12	48119063	48119663
chr12	130669110	130669710
chr12	45728424	45729024
chr12	104215451	104216051
chr12	6533844	6534444
chr12	54034060	54034660
chr12	110048221	110048821
chr12	107967159	107967759
chr12	6752790	6753390
chr12	6890948	6891548
chr12	7128588	7129188
chr12	10383377	10383977
chr12	108689522	108690122
chr12	29148817	29149417
chr12	119619811	119620411
chr12	30754213	30754813
chr12	125049386	125049986
chr12	46470932	46471532
chr12	52873906	52874506
chr12	55965990	55966590
chr12	32946642	32947242
chr12	70664342	70664942
chr12	102302498	102303098
chr12	55709684	55710284
chr12	113135932	113136532
chr12	118052303	118052903
chr12	6635658	6636258
chr12	98644487	98645087
chr12	46392755	46393355
chr12	50933598	50934198
chr12	130953606	130954206
chr12	50057295	50057895
chr12	124240339	124240939
chr12	27710531	27711131
chr12	54981630	54982230
chr12	103495619	103496219
chr12	109131060	109131660
chr12	27607322	27607922
chr12	109389010	109389610
chr12	130870806	130871406
chr12	124423018	124423618
chr12	52662197	52662797
chr12	7155574	7156174
chr12	6548844	6549444
chr12	68365062	68365662
chr12	6132910	6133510
chr12	32534023	32534623
chr12	33439518	33440118
chr12	113860854	113861454
chr12	5882650	5883250
chr12	68225571	68226171
chr12	12560797	12561397
chr12	123780790	123781390
chr12	7970544	7971144
chr12	132807514	132808114
chr12	46524181	46524781
chr12	70358315	70358915
chr12	5201769	5202369
chr12	107903460	107904060
chr12	12813060	12813660
chr12	42192584	42193184
chr12	4269445	4270045
chr12	48263533	48264133
chr12	112791640	112792240
chr12	76936375	76936975
chr13	20902445	20903045
chr13	27125115	27125715
chr13	32314785	32315385
chr13	33542370	33542970
chr13	107866801	107867401
chr13	107912533	107913133
chr13	50124013	50124613
chr13	93272075	93272675
chr13	99606389	99606989
chr13	94595851	94596451
chr13	94549090	94549690
chr13	77326500	77327100
chr13	99307097	99307697
chr13	46796840	46797440
chr14	20587700	20588300
chr14	22918848	22919448
chr14	23119325	23119925
chr14	22766387	22766987
chr14	22971917	22972517
chr14	23154092	23154692
chr14	24299450	24300050
chr14	64880248	64880848
chr14	24032667	24033267
chr14	49687913	49688513
chr14	49767264	49767864
chr14	20745586	20746186
chr14	21023794	21024394
chr14	73759976	73760576
chr14	52552202	52552802
chr14	54691203	54691803
chr14	104793892	104794492
chr14	67599967	67600567
chr14	67694624	67695224
chr14	31561121	31561721
chr14	32076717	32077317
chr14	103628910	103629510
chr14	100068549	100069149
chr14	101715403	101716003
chr14	102139122	102139722
chr14	101709990	101710590
chr14	105427968	105428568
chr14	49923237	49923837
chr14	65044427	65045027
chr14	104752882	104753482
chr14	34667389	34667989
chr14	39102934	39103534
chr14	102134579	102135179
chr14	101761473	101762073
chr14	100771031	100771631
chr14	99684013	99684613
chr14	81460191	81460791
chr14	67674077	67674677
chr14	61552786	61553386
chr14	100192755	100193355
chr14	34461939	34462539
chr14	95534371	95534971
chr14	39114022	39114622
chr14	64535109	64535709
chr14	69766841	69767441
chr14	64504469	64505069
chr14	74967513	74968113
chr14	94089330	94089930
chr14	104677765	104678365
chr14	94174021	94174621
chr14	91267843	91268443
chr14	64338114	64338714
chr14	71374959	71375559
chr15	90249255	90249855
chr15	77070808	77071408
chr15	90902454	90903054
chr15	92820124	92820724
chr15	92831637	92832237
chr15	40108572	40109172
chr15	75625492	75626092
chr15	91022275	91022875
chr15	90869591	90870191
chr15	41661611	41662211
chr15	90648380	90648980
chr15	90387974	90388574
chr15	75368298	75368898
chr15	87423507	87424107
chr15	40564710	40565310
chr15	65531022	65531622
chr15	40081517	40082117
chr15	82571465	82572065
chr15	101251645	101252245
chr15	58546675	58547275
chr15	78437915	78438515
chr15	43792893	43793493
chr15	58065410	58066010
chr15	44921558	44922158
chr15	35208295	35208895
chr15	84734928	84735528
chr15	84749244	84749844
chr15	88638494	88639094
chr15	84600715	84601315
chr15	88901352	88901952
chr15	89074551	89075151
chr15	57321992	57322592
chr15	65304235	65304835
chr15	83011291	83011891
chr15	96135019	96135619
chr15	65530165	65530765
chr15	82646215	82646815
chr15	67065541	67066141
